queries,files
21.8-mm,WearableSmartDevice.json
DZ-SILVER-SMARTWATCH-DZSSW-20,WearableSmartDevice.json
Android/ios,WearableSmartDevice.json
Space-Grey,WearableSmartDevice.json
Frequency-Response-Range-10,WearableSmartDevice.json
1.50-pixel,WearableSmartDevice.json
Music-Time-4-hr,WearableSmartDevice.json
Physical-damage-By-customer,WearableSmartDevice.json
Battery-Life-3,WearableSmartDevice.json
"Android,-ios-&-Windows",WearableSmartDevice.json
"smart-Watch,-charger",WearableSmartDevice.json
Huawei-Health-App,WearableSmartDevice.json
Water-Resistance-Depth--3-m,WearableSmartDevice.json
"Ringer,-Vibration",WearableSmartDevice.json
"MP3,WAV",WearableSmartDevice.json
Other-Display-Features-N/A,WearableSmartDevice.json
Suitable-For-NA,WearableSmartDevice.json
48-hour,WearableSmartDevice.json
1-Smartwatch-&-USB-Cabel,WearableSmartDevice.json
A1-BBK-Notifier-Health,WearableSmartDevice.json
"Gaming,-Entertainment",WearableSmartDevice.json
PMOLED,WearableSmartDevice.json
TPU-Silicone,WearableSmartDevice.json
"1-Smartwatch,-1-USB-Cable",WearableSmartDevice.json
Watch-Series-3-GPS--,WearableSmartDevice.json
Android-4.3-and-Above,WearableSmartDevice.json
1-Month-From-Delivery,WearableSmartDevice.json
Gaming-&-Entertainment,WearableSmartDevice.json
"Functional,-Entertainment",WearableSmartDevice.json
Sensor,WearableSmartDevice.json
Model-Number-FTW6022,WearableSmartDevice.json
"Brown,-Gold",WearableSmartDevice.json
MTH22HN/A,WearableSmartDevice.json
Notification-N/A,WearableSmartDevice.json
M2-Fitness-Band-A1,WearableSmartDevice.json
Metal-Clasp,WearableSmartDevice.json
Microphone-N/A,WearableSmartDevice.json
Compatible-Eye-Both,WearableSmartDevice.json
"1-smart-watch,-1-USB-cable",WearableSmartDevice.json
Upto-18-hrs-(Based-on-Usage),WearableSmartDevice.json
Zen-fone,WearableSmartDevice.json
Talk-time-3-hr,WearableSmartDevice.json
M4_band,WearableSmartDevice.json
Battery-Life-24-hours,WearableSmartDevice.json
Display-Resolution-240x240-pixels,WearableSmartDevice.json
Height-3-mm,WearableSmartDevice.json
Display-Size-51-mm,WearableSmartDevice.json
"Mi-Band-2,-Hrx-Band",WearableSmartDevice.json
Count-Calories,WearableSmartDevice.json
Ideal-For-Women,WearableSmartDevice.json
Lithium,WearableSmartDevice.json
Proximity-Sensor,WearableSmartDevice.json
Sleep-Monitoring,WearableSmartDevice.json
Notification-YES,WearableSmartDevice.json
Voice-Control-Yes,WearableSmartDevice.json
Fitness-Band-M3,WearableSmartDevice.json
Brand-Nexus,WearableSmartDevice.json
Model-Name-Ego,WearableSmartDevice.json
Recording,WearableSmartDevice.json
Size-124,WearableSmartDevice.json
youBand,WearableSmartDevice.json
Aluminium,WearableSmartDevice.json
Stand-By-Time-2-hr,WearableSmartDevice.json
Flexible,WearableSmartDevice.json
M4-smart-band,WearableSmartDevice.json
Battery-Life-Days,WearableSmartDevice.json
Strap-on,WearableSmartDevice.json
Famekart-M4-Smart-Band,WearableSmartDevice.json
Number-of-Layers-2,WearableSmartDevice.json
new-m4-smart-Fitness-band-2,WearableSmartDevice.json
Rechargeable-Inbuilt-Battery,WearableSmartDevice.json
Size-20,WearableSmartDevice.json
Kwth-A1-Blck-phone,WearableSmartDevice.json
CE-&-FCC,WearableSmartDevice.json
Internal-Memory-4-GB,WearableSmartDevice.json
A1-BLACK-SMARTWATCH-BW-42,WearableSmartDevice.json
M9_SILVER_dk20,WearableSmartDevice.json
200-mm,WearableSmartDevice.json
charging-Dock-and-Data-cable,WearableSmartDevice.json
G--Sensor,WearableSmartDevice.json
all-devies,WearableSmartDevice.json
"English,-French-And-Many-More",WearableSmartDevice.json
Sales-Package,WearableSmartDevice.json
"M2-Heart-Rate-Tracker,",WearableSmartDevice.json
Processor-Speed-800,WearableSmartDevice.json
Display-Resolution-360-x-360-Pixels,WearableSmartDevice.json
38mm-inch,WearableSmartDevice.json
1-Smart-watch,WearableSmartDevice.json
Other-Features-N/A,WearableSmartDevice.json
ID-115,WearableSmartDevice.json
40.9-mm,WearableSmartDevice.json
Sleep-Monitor,WearableSmartDevice.json
Samsung-Galaxy-S4-Mini,WearableSmartDevice.json
Galaxy-Watch-Active-2-Steel,WearableSmartDevice.json
Supported-Apps,WearableSmartDevice.json
Supported-Video-Format-MP860,WearableSmartDevice.json
REGULAR,WearableSmartDevice.json
Gizfit-901-Fitness-Band,WearableSmartDevice.json
Height-10-cm,WearableSmartDevice.json
Activity-Tracking-Function-No,WearableSmartDevice.json
"CE,-EAC,-ROHS,-WEEE,-KC,-MIC",WearableSmartDevice.json
Number-of-Microphones-1,WearableSmartDevice.json
Model-Name-WELX6,WearableSmartDevice.json
Reflex-2.0,WearableSmartDevice.json
"Remote-Camera,Video-Recording",WearableSmartDevice.json
Other-Fitness-Features,WearableSmartDevice.json
10-Month,WearableSmartDevice.json
Fitbit-OS,WearableSmartDevice.json
3-Clock-Designs,WearableSmartDevice.json
PPFITM3-Lifestyle-Smart-Band,WearableSmartDevice.json
Brand-povty,WearableSmartDevice.json
If-physically-damage,WearableSmartDevice.json
AC-Adapter,WearableSmartDevice.json
Function,WearableSmartDevice.json
Number-of-Speakers-2,WearableSmartDevice.json
Versa-2-Special-Edition,WearableSmartDevice.json
Display-Resolution-64*128,WearableSmartDevice.json
Audio-Transparency-Yes,WearableSmartDevice.json
Scratch-Resistant-No,WearableSmartDevice.json
Weight-30-g,WearableSmartDevice.json
1.3-cm,WearableSmartDevice.json
Maximum-Operating-Altitude-10-m,WearableSmartDevice.json
"Music,-Calling",WearableSmartDevice.json
Watch-Series-5-GPS-+-Cellular,WearableSmartDevice.json
"Gym,-Driving,-Swimming",WearableSmartDevice.json
"Connectivity-issues,-if-any",WearableSmartDevice.json
"1-smartwatch,-1-USB-cable",WearableSmartDevice.json
Available,WearableSmartDevice.json
Upto-24-hrs-(Based-on-Usage),WearableSmartDevice.json
Pack-of-5,WearableSmartDevice.json
480-min,WearableSmartDevice.json
sw_gold-2-phone,WearableSmartDevice.json
1-Speakers,WearableSmartDevice.json
Removable-Ear-Horns-Yes,WearableSmartDevice.json
Model-Number-A2,WearableSmartDevice.json
Model-Number-GSW3,WearableSmartDevice.json
Battery-Life-4-DAY,WearableSmartDevice.json
Width-3-cm,WearableSmartDevice.json
W4-NEW,WearableSmartDevice.json
Amazﬁt-OS,WearableSmartDevice.json
A1BLACK+CAPSULE_BLACK_01,WearableSmartDevice.json
1-Screen-Guard,WearableSmartDevice.json
Battery-Life-1-Day,WearableSmartDevice.json
Smart-Glasses,WearableSmartDevice.json
Voice-Recording,WearableSmartDevice.json
"Stainless-Steel,-Plastic",WearableSmartDevice.json
14-Days,WearableSmartDevice.json
1.5-hrs,WearableSmartDevice.json
Bluetooth-Enabled-No,WearableSmartDevice.json
Dial-Material,WearableSmartDevice.json
watchOS-4,WearableSmartDevice.json
Distance-and-Sleep,WearableSmartDevice.json
M9.SILVER.AM4,WearableSmartDevice.json
"Android,-iOS,-Windows",WearableSmartDevice.json
Chronograph-No,WearableSmartDevice.json
Other-Connectivity-Features-Wi-Fi-(802.11b/g/n-2.4-GHz),WearableSmartDevice.json
Upto-9-Days-(Based-on-Usage),WearableSmartDevice.json
Photochromic,WearableSmartDevice.json
13.6-mm,WearableSmartDevice.json
1.85-inch,WearableSmartDevice.json
Notification-Type-Ring,WearableSmartDevice.json
Activity-Tracking-Function-YES,WearableSmartDevice.json
Display-Size-33-mm,WearableSmartDevice.json
USB-CHARGING,WearableSmartDevice.json
Display-Resolution-350*350-pixel,WearableSmartDevice.json
Service-Type-N/A,WearableSmartDevice.json
Operating-Temperature--10-Degree-C-to-50-Degree-C-K,WearableSmartDevice.json
Closure-N/A,WearableSmartDevice.json
Processor-Name-Qualcomm-Snapdragon-Wear-2100,WearableSmartDevice.json
Band-4,WearableSmartDevice.json
Model-Number-SWD90059PP06,WearableSmartDevice.json
1-x-A1-Smart-Watch,WearableSmartDevice.json
Warranty-Summary-1,WearableSmartDevice.json
2-year,WearableSmartDevice.json
Model-Number-GT08-SMTW-3006,WearableSmartDevice.json
Warranty-Summary-6,WearableSmartDevice.json
"Accept/-Reject-Calls,-GSM",WearableSmartDevice.json
Bluetooth-Fitness-ID115-Watch,WearableSmartDevice.json
1-Smartwatch-&-USB-Cable,WearableSmartDevice.json
Calories-burned,WearableSmartDevice.json
Model-Number-M3_B,WearableSmartDevice.json
HD-Recording-N/A,WearableSmartDevice.json
2-YEARS,WearableSmartDevice.json
Gen-5-Carlyle-HR,WearableSmartDevice.json
"Watch,-Charger",WearableSmartDevice.json
3-axis-sensor,WearableSmartDevice.json
Display-Resolution-1280x720-pixel,WearableSmartDevice.json
Thickness-2-mm,WearableSmartDevice.json
Color-White,WearableSmartDevice.json
Maximum-Operating-Altitude-32-m,WearableSmartDevice.json
Weight-36-g,WearableSmartDevice.json
FB507BKBK,WearableSmartDevice.json
116-Plus,WearableSmartDevice.json
Size-Full,WearableSmartDevice.json
No-Warranty,WearableSmartDevice.json
Smart-Life,WearableSmartDevice.json
Anodized-Aluminum,WearableSmartDevice.json
Music-Time-3-hr,WearableSmartDevice.json
1-Watch,WearableSmartDevice.json
FIT-SW75,WearableSmartDevice.json
MWVE2HN/A,WearableSmartDevice.json
0.78-inch-OLED-Display,WearableSmartDevice.json
FB507GYGY,WearableSmartDevice.json
380-mAh,WearableSmartDevice.json
PP-(Polypropylene),WearableSmartDevice.json
Date-&Time,WearableSmartDevice.json
Unisex,WearableSmartDevice.json
Replacement-Warranty,WearableSmartDevice.json
Strap-Color-Gold,WearableSmartDevice.json
DZ09-A3-PHONE,WearableSmartDevice.json
Model-Name-HPE_399I-M4-Fitness-band,WearableSmartDevice.json
Stand-By-Time-8-hr,WearableSmartDevice.json
Fusion-Hybrid,WearableSmartDevice.json
Samsung-Health-App,WearableSmartDevice.json
high-quality-picture,WearableSmartDevice.json
Height-2-mm,WearableSmartDevice.json
Cancelling-Microphone,WearableSmartDevice.json
MANUFACTURING-DEFECTS,WearableSmartDevice.json
Display-Size-44-mm,WearableSmartDevice.json
Display-Size-35-mm,WearableSmartDevice.json
repair,WearableSmartDevice.json
180-min,WearableSmartDevice.json
Display-Size-47-mm,WearableSmartDevice.json
DZ-09-BLACK-phone,WearableSmartDevice.json
1Microphone,WearableSmartDevice.json
Width-37-mm,WearableSmartDevice.json
"Samsung,-Vivo,-Oppo,-Mi",WearableSmartDevice.json
1-smartwatch-1-USB-cable,WearableSmartDevice.json
MNS-B19,WearableSmartDevice.json
SM-R820NZSAINU,WearableSmartDevice.json
Missed-Call-/SMS,WearableSmartDevice.json
Black-&-Blue-Dual-Color-Band,WearableSmartDevice.json
AMOLED,WearableSmartDevice.json
44.9-mm,WearableSmartDevice.json
Microphone-YES,WearableSmartDevice.json
"Xiaomi-Mi-Band-3,-Mi-Band-4",WearableSmartDevice.json
calling-smart-watch,WearableSmartDevice.json
Charge-Time-2,WearableSmartDevice.json
motion,WearableSmartDevice.json
Bluetooth-Version-4,WearableSmartDevice.json
Width-44-mm,WearableSmartDevice.json
Smart-Watch-Strap,WearableSmartDevice.json
Display-Resolution-240-x-240-pixel-pixel,WearableSmartDevice.json
Display-Resolution-128*36,WearableSmartDevice.json
Infinix-Life-2.0,WearableSmartDevice.json
Sensor-No,WearableSmartDevice.json
Water-Resistance-Depth-1.5-m,WearableSmartDevice.json
Third-Party-App-Support-Not,WearableSmartDevice.json
4.2-cm,WearableSmartDevice.json
"MP3,-WAV",WearableSmartDevice.json
"Pedometer,Sleep-Monitoring",WearableSmartDevice.json
Weight-23-g,WearableSmartDevice.json
Snapdragon,WearableSmartDevice.json
Mi-band-3,WearableSmartDevice.json
10.5-mm,WearableSmartDevice.json
Size-XL,WearableSmartDevice.json
Material-ABS,WearableSmartDevice.json
algorithm-sensors,WearableSmartDevice.json
Ion-X-Strengthened-Glass,WearableSmartDevice.json
Display-Size-28-mm,WearableSmartDevice.json
Function-Keys-1,WearableSmartDevice.json
Xiaomi-Mi-Band-3-and-4,WearableSmartDevice.json
Bluetooth-Version,WearableSmartDevice.json
Watchphone,WearableSmartDevice.json
1-Year,WearableSmartDevice.json
Audio-Player,WearableSmartDevice.json
2-hour,WearableSmartDevice.json
"Black,-Red",WearableSmartDevice.json
Display-Resolution-312-x-390-Pixel,WearableSmartDevice.json
100-dB,WearableSmartDevice.json
Display-Resolution-120-x-240-Pixels,WearableSmartDevice.json
BT18-Bluetooth-Sunglasses,WearableSmartDevice.json
Bluetooth-Version-4.2,WearableSmartDevice.json
RAM-2-GB,WearableSmartDevice.json
"Gym,-Walking,-Running",WearableSmartDevice.json
Weight-500-g,WearableSmartDevice.json
Model-Number-W34,WearableSmartDevice.json
Talk-time-6-hr,WearableSmartDevice.json
Upto-4-Days-(Based-on-Usage),WearableSmartDevice.json
Video-Features-No,WearableSmartDevice.json
Covered-in-Warranty,WearableSmartDevice.json
Model-Number-XB05,WearableSmartDevice.json
Upto-14-Days-(Based-on-Usage),WearableSmartDevice.json
Size-42mm/44mm,WearableSmartDevice.json
Processor-Name-MTK6261,WearableSmartDevice.json
Display-Resolution-240X240-pixel,WearableSmartDevice.json
Low:-92-dB,WearableSmartDevice.json
Not-Covered-in-Warranty,WearableSmartDevice.json
Free-size,WearableSmartDevice.json
1-Digital-Smartwatch,WearableSmartDevice.json
X6-SmartWatch-white,WearableSmartDevice.json
SILICON,WearableSmartDevice.json
5-years,WearableSmartDevice.json
Color-Blue,WearableSmartDevice.json
Off-Site,WearableSmartDevice.json
"Entertainment,-Functional",WearableSmartDevice.json
Display-Resolution-355*355-pixel,WearableSmartDevice.json
"Gold,-Black",WearableSmartDevice.json
call-function,WearableSmartDevice.json
Display-Type-HD,WearableSmartDevice.json
Notification-NA,WearableSmartDevice.json
heart-Rate-Tracker,WearableSmartDevice.json
Bluetooth-Version-V4.1,WearableSmartDevice.json
Bluetooth-Version-3,WearableSmartDevice.json
Dz09-New-phone,WearableSmartDevice.json
ALONZO,WearableSmartDevice.json
Thickness-16-mm,WearableSmartDevice.json
X6-phone-white-Smartwatch,WearableSmartDevice.json
Burnout-&-Physical-Damage,WearableSmartDevice.json
Compatible-Operating-System-iOS,WearableSmartDevice.json
HLA-A1---Red---1-phone,WearableSmartDevice.json
Smart-watch-with-usb-cable,WearableSmartDevice.json
Fitness-Band-M4,WearableSmartDevice.json
MANUFACTURING-DEFECT,WearableSmartDevice.json
Heart-Rate-Monitor-Yes,WearableSmartDevice.json
Talk-time-12-hr,WearableSmartDevice.json
Battery-Life-8,WearableSmartDevice.json
Strap-Color-White,WearableSmartDevice.json
lithium,WearableSmartDevice.json
heart-rate-sensor,WearableSmartDevice.json
Android-2.3,WearableSmartDevice.json
damage,WearableSmartDevice.json
ColorFit-Pro-2,WearableSmartDevice.json
Date-&-Time-Display-yes,WearableSmartDevice.json
"1-Smart-Watch,-USB-Cable",WearableSmartDevice.json
Display-Size-31-mm,WearableSmartDevice.json
Height-1-cm,WearableSmartDevice.json
Display-Resolution-176-x-176-Pixels,WearableSmartDevice.json
Smart-Notifications,WearableSmartDevice.json
Charge-Time-30,WearableSmartDevice.json
Supported-Audio-Format-mp3,WearableSmartDevice.json
JMLM646,WearableSmartDevice.json
Model-Number-FTW4025,WearableSmartDevice.json
Bluetooth-Version-v4.2,WearableSmartDevice.json
"Entertainment,-Gaming",WearableSmartDevice.json
Multi-Language,WearableSmartDevice.json
Width-2-cm,WearableSmartDevice.json
warranty_summary-NA,WearableSmartDevice.json
Expandable-Memory-16-GB,WearableSmartDevice.json
1-Year-Warranty,WearableSmartDevice.json
Version-4.1,WearableSmartDevice.json
Power-Consumption-5-W,WearableSmartDevice.json
Display-Type-LCD,WearableSmartDevice.json
58.5-mm,WearableSmartDevice.json
Push-Notification,WearableSmartDevice.json
34.9-g,WearableSmartDevice.json
Processor-Speed-1,WearableSmartDevice.json
"Yes,-Audio-Recording",WearableSmartDevice.json
Speaker-Power-15-W,WearableSmartDevice.json
Number-of-Modes-3,WearableSmartDevice.json
Battery,WearableSmartDevice.json
Processor-Speed-2.2,WearableSmartDevice.json
ID115-SMART-BAND,WearableSmartDevice.json
Strap-Color-Beige,WearableSmartDevice.json
TW64-Band,WearableSmartDevice.json
Water-Resistance-Depth-3-m,WearableSmartDevice.json
Buttons,WearableSmartDevice.json
1.15-GHz,WearableSmartDevice.json
Third-Party-App-Support-No,WearableSmartDevice.json
Charcoal,WearableSmartDevice.json
Backlight-Display-No,WearableSmartDevice.json
Weight-10-g,WearableSmartDevice.json
SMATWATCH,WearableSmartDevice.json
30-min,WearableSmartDevice.json
"Men,-Women,-Boys-&-Girls",WearableSmartDevice.json
All-Android-And-iOS,WearableSmartDevice.json
Swappable-Watch-Straps,WearableSmartDevice.json
"sleep-monitoring,-steps-count",WearableSmartDevice.json
Battery-Life-1day,WearableSmartDevice.json
210-mAh-Li-Polymer-Battery,WearableSmartDevice.json
7-inch,WearableSmartDevice.json
Viberation,WearableSmartDevice.json
Sensor-YES,WearableSmartDevice.json
iOS-10-and-Above,WearableSmartDevice.json
WALRUS-M4,WearableSmartDevice.json
Noise-Cancelling,WearableSmartDevice.json
"Rubber,-Silicone",WearableSmartDevice.json
0.35-g,WearableSmartDevice.json
Activity-Tracking-Function,WearableSmartDevice.json
"Smartband,-Manual",WearableSmartDevice.json
Email-Support-Yes,WearableSmartDevice.json
Kwth-A1-Blck,WearableSmartDevice.json
12.3-mm,WearableSmartDevice.json
Other-Connectivity-Features-Wi-Fi-(802.11b/g/n),WearableSmartDevice.json
Width-5-mm,WearableSmartDevice.json
Compatible-Mobile-ALL,WearableSmartDevice.json
Height-5-cm,WearableSmartDevice.json
Touchscreen-Yes,WearableSmartDevice.json
90-Mah,WearableSmartDevice.json
Notification-yes,WearableSmartDevice.json
Other-Connectivity-Features-NA,WearableSmartDevice.json
Polycarbonate,WearableSmartDevice.json
Designed-For-Huami-Amazfit-Verge-A1811,WearableSmartDevice.json
Messaging-Support-Yes,WearableSmartDevice.json
5-Days,WearableSmartDevice.json
CE017-phone,WearableSmartDevice.json
"Vibration,Ringing",WearableSmartDevice.json
Fingerprint,WearableSmartDevice.json
"1-Smartwatch,-1-Usb-Cable",WearableSmartDevice.json
Display-Resolution-160*80,WearableSmartDevice.json
All-Android,WearableSmartDevice.json
Transmission-Distance-20-m,WearableSmartDevice.json
Distance-Travelled,WearableSmartDevice.json
Audio-Features-Yes,WearableSmartDevice.json
8-9-HR.-(AS-PER-USAGE),WearableSmartDevice.json
116-Pro-Bluetooth-smart-band,WearableSmartDevice.json
Water-Resistant-Rating-5ATM,WearableSmartDevice.json
22.1-g,WearableSmartDevice.json
"Android,-IOS",WearableSmartDevice.json
Stainless-Steel,WearableSmartDevice.json
Supported-Video-Format-MP4,WearableSmartDevice.json
Display-Resolution-320x320-pixel-pixel,WearableSmartDevice.json
Honor-MagicWatch-2---(46MM),WearableSmartDevice.json
Aluminum-Alloy,WearableSmartDevice.json
Heart-Rate-Monitor-No,WearableSmartDevice.json
Model-Number-DZ09_SP004,WearableSmartDevice.json
60-min,WearableSmartDevice.json
New-Design-Smart-Fitness,WearableSmartDevice.json
Stand-By-Time-40-hr,WearableSmartDevice.json
Upto-24-Days-(Based-on-Usage),WearableSmartDevice.json
Aluminium-Case,WearableSmartDevice.json
Supported-Apps-JYOU,WearableSmartDevice.json
Compatible-With-3/4,WearableSmartDevice.json
"Black,-Blue",WearableSmartDevice.json
"G-Sensor,-Proximity",WearableSmartDevice.json
"RUNNING,-SPORTS,-GYM",WearableSmartDevice.json
3-Control-Buttons,WearableSmartDevice.json
Stand-By-Time-5-hr,WearableSmartDevice.json
Height-5-mm,WearableSmartDevice.json
DZ09-Premium,WearableSmartDevice.json
8-Hours,WearableSmartDevice.json
Closure-gold,WearableSmartDevice.json
FB412BKBK,WearableSmartDevice.json
Other-Connectivity-Features-N/A,WearableSmartDevice.json
SMARTWATCH,WearableSmartDevice.json
Gen-5-Julianna-HR,WearableSmartDevice.json
Weight-71-g,WearableSmartDevice.json
1-Microphone,WearableSmartDevice.json
Bluetooth-Version-No,WearableSmartDevice.json
Android-and-ios,WearableSmartDevice.json
Height-12-mm,WearableSmartDevice.json
